,String,Word Count,Good,Bad,Percent Indication
630,gove,324,302,22,93.20987654320987
631,html',375,110,265,70.66666666666667
632,europe,442,301,141,68.09954751131222
633,lange,268,246,22,91.7910447761194
634,france,626,479,147,76.51757188498402
635,sg,4143,1940,2203,53.17402848177649
636,Logon,240,0,240,100.0
637,RBGLogon,151,0,151,100.0
638,cc1,205,21,184,89.7560975609756
639,vu,1661,992,669,59.72305839855509
640,rs,56220,47070,9150,83.72465314834578
641,cn,6433,2409,4024,62.55246385823099
642,d,349487,242244,107243,69.31416619216165
643,?cmd,4133,22,4111,99.46769900798452
644,dist,1164,936,228,80.41237113402062
645,logon,492,7,485,98.57723577235772
646,nndb,264,264,0,100.0
647,identity,108,24,84,77.77777777777777
648,live,3291,2756,535,83.74354299604984
649,ok,24842,19810,5032,79.74398196602527
650,1033&amp;id,103,0,103,100.0
651,64855&amp;mkt,105,0,105,100.0
652,en-us&amp;cbcxt,102,0,102,100.0
653,mai&amp;snsc,103,0,103,100.0
654,ec,59545,37339,22206,62.707196238139225
655,ian,12010,10602,1408,88.27643630308077
656,mode,1763,1364,399,77.36812251843449
657,Group,242,237,5,97.93388429752066
658,evd,142,3,139,97.88732394366197
659,pt,9350,5619,3731,60.096256684491976
660,ppl,2088,1320,768,63.2183908045977
661,ks,14078,10879,3199,77.27660179002699
662,cox,153,94,59,61.43790849673203
663,directory,4196,4115,81,98.069590085796
664,login-done,131,0,131,100.0
665,login_access,104,0,104,100.0
666,059,1074,536,538,50.093109869646185
667,068,652,467,185,71.62576687116564
668,4a5,319,28,291,91.22257053291536
669,149,1141,710,431,62.226117440841364
670,20,56425,44792,11633,79.38325210456358
671,54,13517,5629,7888,58.35614411481838
672,227,834,564,270,67.62589928057554
673,webscr-cmd,506,0,506,100.0
674,092,857,635,222,74.09568261376896
675,mm,12571,10167,2404,80.8766207938907
676,webscr_prim,504,0,504,100.0
677,php?sdr01,103,0,103,100.0
678,?id,5134,3876,1258,75.49668874172185
679,25,15897,8046,7851,50.61332326854124
680,engine,573,395,178,68.93542757417103
681,ac,70420,49802,20618,70.72138596989491
682,th,63982,50960,13022,79.64740083148385
683,slide,404,234,170,57.92079207920792
684,bankofamerica,120,18,102,85.0
685,signon,120,27,93,77.5
686,Software,109,107,2,98.1651376146789
687,windows,273,187,86,68.4981684981685
688,index1,283,73,210,74.20494699646643
689,webscr?cmd,221,0,221,100.0
690,za,7532,3732,3800,50.451407328730745
691,compte,415,45,370,89.1566265060241
692,wells,574,205,369,64.28571428571428
693,wellsfargo,251,8,243,96.81274900398407
694,network,1327,862,465,64.95855312735493
695,cap,3793,1815,1978,52.14869496440812
696,cu,20840,9616,11224,53.85796545105566
697,wordpress,2485,1941,544,78.10865191146881
698,panel,770,63,707,91.81818181818181
699,config,332,41,291,87.65060240963855
700,tian,786,691,95,87.91348600508906
701,k6,427,72,355,83.13817330210773
702,SSL,306,8,298,97.38562091503267
703,DEsdR,166,0,166,100.0
704,Message-ID:,401,0,401,100.0
705,php?cmd_,176,0,176,100.0
706,cliente,202,6,196,97.02970297029702
707,active,693,349,344,50.36075036075036
708,payment,396,42,354,89.39393939393939
709,5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f0,273,0,273,100.0
710,akismet,225,0,225,100.0
711,run,5511,1231,4280,77.66285610596988
712,5885d80a1,3442,0,3442,100.0
713,Text,237,73,164,69.19831223628692
714,update-info,143,0,143,100.0
715,once,1129,834,295,73.87068201948627
716,tv,6930,5553,1377,80.12987012987013
717,jp,2585,820,1765,68.27852998065764
718,black,1929,1695,234,87.86936236391912
719,vbv,225,2,223,99.11111111111111
720,divers,105,84,21,80.0
721,swf,276,25,251,90.94202898550725
722,228,925,591,334,63.891891891891895
723,cpc,173,76,97,56.06936416184971
724,cx,1267,261,1006,79.40015785319653
725,j,74664,41252,33412,55.25018750669667
726,vn,1316,377,939,71.35258358662614
727,cmd_,347,0,347,100.0
728,mbr,742,583,159,78.57142857142857
729,S,42802,31960,10842,74.66940797159012
730,od,33053,22667,10386,68.57773878316642
731,logs,10691,9243,1448,86.45589748386493
732,gallery,2021,1660,361,82.13755566551212
733,buy,796,508,288,63.81909547738694
734,itm,804,701,103,87.18905472636816
735,locale,253,54,199,78.65612648221344
736,tr,61648,46459,15189,75.36173111860887
737,Confirm,290,2,288,99.3103448275862
738,html?m,200,18,182,91.0
739,rede,532,398,134,74.81203007518798
740,02,17128,11310,5818,66.03222793087342
741,db,15997,8377,7620,52.3660686378696
742,email,2510,238,2272,90.5179282868526
743,igg,541,441,100,81.51571164510166
744,runescape,1140,4,1136,99.64912280701755
745, ,1116,50,1066,95.51971326164875
746,jean,1201,1149,52,95.67027477102414
747,ch,87157,65384,21773,75.0186445150705
748,bill,2056,1262,794,61.38132295719844
749,cert,1061,738,323,69.55702167766258
750,cart,1135,751,384,66.16740088105728
751,business,2255,1918,337,85.05543237250555
752,bh,1900,738,1162,61.1578947368421
753,item,1185,911,274,76.87763713080169
754,name,9297,8416,881,90.52382488974938
755,andrea,156,99,57,63.46153846153846
756,64,12585,5353,7232,57.46523639253079
757,233,873,533,340,61.05383734249714
758,14,16036,9719,6317,60.6073833873784
759,37,10434,5685,4749,54.48533640023002
760,dynamic,121,98,23,80.99173553719008
761,kz,982,139,843,85.84521384928718
762,htm?,3483,1125,2358,67.70025839793281
763,_notes,102,17,85,83.33333333333333
764,asp?id,344,338,6,98.25581395348837
765,5885d80a13c0d,3388,0,3388,100.0
766,ma,88305,57448,30857,65.05633882566106
767,download,2019,1208,811,59.83159980188212
768,abc,849,483,366,56.890459363957596
769,&amp;app,1831,0,1831,100.0
770,wam,825,144,681,82.54545454545455
771,poste,526,390,136,74.1444866920152
772,allegro,102,4,98,96.07843137254902
773,client,852,142,710,83.33333333333333
774,tmpl,235,6,229,97.44680851063829
775,i9,438,86,352,80.36529680365297
776,websrc,167,0,167,100.0
777,start,1450,972,478,67.03448275862068
778,A,42949,30877,12072,71.892244289739
779,Nat,725,676,49,93.24137931034483
780,hr,9362,7139,2223,76.25507370220039
781,editors,128,16,112,87.5
782,&u,911,125,786,86.2788144895719
783,power,1122,858,264,76.47058823529412
784,aspx?id,403,399,4,99.0074441687345
785,u,313472,215561,97911,68.76563138015517
786,\%20,650,107,543,83.53846153846155
787,shs,356,160,196,55.056179775280896
788,ken,2775,1858,917,66.95495495495496
789,z,64287,33700,30587,52.421173798746246
790,marketing,433,204,229,52.88683602771363
791,H,25098,16198,8900,64.53900709219859
792,photos,2024,1904,120,94.07114624505928
793,vei,496,291,205,58.66935483870968
794,redir,2493,152,2341,93.90292819895708
795,php?product,110,88,22,80.0
796,cbc,1212,474,738,60.89108910891089
797,Update,433,31,402,92.8406466512702
798,Verification,267,0,267,100.0
799,nolo,1104,759,345,68.75
800,Nets,112,10,102,91.07142857142857
801,rsc,539,413,126,76.62337662337663
802,ali,9768,6491,3277,66.45167895167896
803,homepage,929,736,193,79.22497308934338
804,t-online,223,22,201,90.13452914798206
805,covers,109,95,14,87.1559633027523
806,yahoo,6672,5904,768,88.48920863309353
807,ele,12681,10613,2068,83.69213784401862
808,-,196788,148134,48654,75.27593145923532
809,controller,172,55,117,68.02325581395348
810,Home,824,536,288,65.04854368932038
811,sarc,185,174,11,94.05405405405405
812,240,1224,735,489,60.049019607843135
813,213,1127,636,491,56.433007985803016
814,remember,127,118,9,92.91338582677166
815,eb,54492,34531,19961,63.368934889525065
816,zillow,138,135,3,97.82608695652173
817,pro,19869,14172,5697,71.32719311490261
818,disco,1181,1076,105,91.10922946655377
819,ss,47407,31076,16331,65.55150083321028
820,rem,4441,2395,2046,53.929295203782935
821,Re,6528,5008,1520,76.7156862745098
822,questions,168,130,38,77.38095238095238
823,tiny_mce,171,0,171,100.0
824,simple,524,376,148,71.7557251908397
825,skins,216,88,128,59.25925925925926
826,Index,517,452,65,87.4274661508704
827,amazon,5428,5272,156,97.12601326455416
828,click,907,207,700,77.17750826901874
829,vk,896,100,796,88.83928571428571
830,fresh,255,153,102,60.0
831,well,1972,1310,662,66.43002028397567
832,cis,1519,1324,195,87.16260697827518
833,sso,4624,3824,800,82.69896193771626
834,acesso,122,0,122,100.0
835,villa,890,477,413,53.59550561797753
836,am,77728,54129,23599,69.63899752984767
837,nf,25888,13599,12289,52.53012978986403
838,video,4391,3958,433,90.13892051924391
839,type,1618,1118,500,69.09765142150803
840,coo,2023,1271,752,62.82748393475037
841,sau,871,644,227,73.93800229621125
842,sc,38149,23070,15079,60.473406904506014
843,pages,7612,7364,248,96.74198633736206
844,InboxLight,1082,0,1082,100.0
845,aspx?n,1704,838,866,50.821596244131456
846,support,943,484,459,51.32555673382821
847,r,444995,326035,118960,73.26711536084674
848,Verify,150,0,150,100.0
849,05,15360,10196,5164,66.38020833333333
850,page_logonform,131,0,131,100.0
851,users,1344,1096,248,81.54761904761905
852,rja,198,109,89,55.05050505050505
853,banque,112,30,82,73.21428571428572
854,vodafone,349,0,349,100.0
855,processing,340,31,309,90.88235294117646
856,load,6013,1724,4289,71.32878762680858
857,x10,168,93,75,55.357142857142854
858,tiny,683,97,586,85.79795021961932
859,sip,417,266,151,63.78896882494005
860,bna,557,459,98,82.40574506283663
861,validation,122,6,116,95.08196721311475
862,uno,331,257,74,77.64350453172206
863,?t,3392,3005,387,88.59080188679245
864,gr,25265,17698,7567,70.04947555907381
865,cato,634,550,84,86.75078864353313
866,bradesco,146,1,145,99.31506849315069
867,b,270622,183810,86812,67.92130721079587
868,safety,196,105,91,53.57142857142857
869,ab,29832,18727,11105,62.77487262000536
870,page,15733,13226,2507,84.06534036738067
871,weblogin,908,0,908,100.0
872,loginform,756,0,756,100.0
873,krotzon,100,0,100,100.0
874,pCntrlde,147,0,147,100.0
875,tl,18040,10150,7890,56.26385809312639
876,error,688,89,599,87.06395348837209
877,now,2574,1994,580,77.46697746697747
878,y0,438,177,261,59.58904109589041
879,cp,4707,1739,2968,63.05502443169747
880,4,109674,64455,45219,58.76962634717435
881,ql,841,306,535,63.61474435196195
882,Login,1125,13,1112,98.84444444444445
883,sess,1816,358,1458,80.2863436123348
884,dt,3640,2165,1475,59.47802197802198
885,sdr01,448,0,448,100.0
886,ipm,252,187,65,74.2063492063492
887,Fr,2832,2462,370,86.93502824858757
888,Info,691,568,123,82.19971056439942
889,weebly,139,124,15,89.20863309352518
890,ie,65033,52057,12976,80.0470530346132
891,d8,6496,333,6163,94.8737684729064
892,d12,246,85,161,65.4471544715447
893,forums,1964,1520,444,77.39307535641548
894,75,9655,5221,4434,54.0756084930088
895,71,9697,5457,4240,56.275136640198
896,9f,2693,275,2418,89.78834014110657
897,ng,66456,49551,16905,74.5621162874684
898,d11,272,83,189,69.48529411764706
899,apps,1500,385,1115,74.33333333333333
900,21,16752,8986,7766,53.641356255969434
901,?m,2749,770,1979,71.989814477992
902,gov,4148,3862,286,93.10511089681775
903,ea,82332,67279,15053,81.71670796288198
904,_la,1085,775,310,71.42857142857143
905,chez,106,79,27,74.52830188679245
906,atw,419,183,236,56.32458233890215
907,wsd,102,68,34,66.66666666666667
908,su,23912,14506,9406,60.664101706256275
909,show,4960,4387,573,88.4475806451613
910,light,1792,1385,407,77.28794642857143
911,product,4009,3061,948,76.35320528810178
912,international,796,654,142,82.1608040201005
913,idx,519,423,96,81.5028901734104
914,d7,3779,299,3480,92.08785392961101
915,d3,11137,531,10606,95.23210918559755
916,d1,3846,1000,2846,73.99895995839833
917,d6,3391,330,3061,90.26835741669125
918,radios,198,190,8,95.95959595959596
919,photo,3927,3335,592,84.9248790425261
920,category,1233,1112,121,90.18653690186537
921,links,814,628,186,77.14987714987716
922,paris,417,369,48,88.48920863309353
923,word,4761,3524,1237,74.01806343205209
924,central,1129,965,164,85.47387068201948
925,16,14843,8509,6334,57.3266859799232
926,views,2753,2422,331,87.97675263349073
927,com_content,480,348,132,72.5
928,wps,206,60,146,70.87378640776699
929,santander,145,0,145,100.0
930,jpg,909,52,857,94.27942794279429
931,Client,199,25,174,87.43718592964824
932,bi,36183,21932,14251,60.61410054445458
933,logos,227,146,81,64.31718061674009
934,web,22133,7923,14210,64.20277413816473
935,404,781,523,258,66.96542893725993
936,intl,224,132,92,58.92857142857143
937,d5,4254,335,3919,92.12505876821815
938,goo,6069,2217,3852,63.470093919920906
939,gl,14822,9170,5652,61.86749426528134
940,js?,270,0,270,100.0
941,bg,1601,441,1160,72.45471580262335
942,_cqr,105,1,104,99.04761904761905
943,updating,100,1,99,99.0
944,access,1021,396,625,61.21449559255632
945,imp,2706,1470,1236,54.32372505543237
946,d2,4295,820,3475,80.9080325960419
947,house,2381,1993,388,83.70432591348172
948,profiles,617,585,32,94.81361426256078
949,852,846,361,485,57.328605200945624
950,parks,393,374,19,95.16539440203562
951,fig,1484,1084,400,73.04582210242587
952,DHL,353,3,350,99.15014164305948
953,promocao,139,0,139,100.0
954,fidelidade,122,0,122,100.0
955,?cli,143,13,130,90.9090909090909
956,print,1080,796,284,73.70370370370371
957,Gol,401,346,55,86.28428927680798
958,www3,163,100,63,61.34969325153374
959,php?action,215,127,88,59.06976744186046
960,history,3202,3140,62,98.06371018113678
961,thumb,237,83,154,64.9789029535865
962,defaul,1449,899,550,62.04278812974465
963,bullet,191,178,13,93.19371727748691
964,list,5753,5377,376,93.46427950634451
965,view,13625,10132,3493,74.36330275229358
966,first,1279,1139,140,89.0539483971853
967,mcc,738,680,58,92.14092140921409
968,anz,544,233,311,57.169117647058826
969,edc,825,599,226,72.60606060606061
970,erson,3712,3232,480,87.06896551724138
971,ees,1654,1229,425,74.30471584038695
972,fruit,122,67,55,54.91803278688525
973,paypa,9531,2,9529,99.97901584303851
974,html?mod,137,1,136,99.27007299270073
975,0&dest,154,1,153,99.35064935064935
976,members,1294,1169,125,90.34003091190108
977,vic,5572,2527,3045,54.64824120603015
978,seguro,173,0,173,100.0
979,wu,1471,354,1117,75.93473827328349
980,erc,3911,2962,949,75.73510611096906
981,zw,993,153,840,84.59214501510574
982,discuss,236,223,13,94.49152542372882
983,original,244,196,48,80.32786885245902
984,food,1148,878,270,76.4808362369338
985,team,4245,3318,927,78.16254416961131
986,3x,563,107,456,80.99467140319716
987,tam,1208,741,467,61.341059602649004
988,java,692,572,120,82.65895953757226
989,common,690,577,113,83.6231884057971
990,the,29663,24296,5367,81.90675251997438
991,12,23601,14810,8791,62.75157832295242
992,dl,7321,3752,3569,51.24982925829805
993,ads,3835,1645,2190,57.10560625814863
994,ntasa,118,0,118,100.0
995,asb,374,184,190,50.80213903743316
996,nz,3318,1584,1734,52.260397830018086
997,PayPa,433,0,433,100.0
998,2011,12828,12625,203,98.41752416588712
999,06,13988,10149,3839,72.55504718329998
1000,contents,178,157,21,88.20224719101124
1001,library,2270,2155,115,94.93392070484582
1002,&amp;,11646,619,11027,94.68487034174824
1003,eBay,243,5,238,97.94238683127573
1004,uz,2170,1138,1032,52.44239631336406
1005,sd,7602,3875,3727,50.97342804525125
1006,secured,445,4,441,99.10112359550561
1007,fs,3802,2365,1437,62.20410310362967
1008,apa,2438,1510,928,61.936013125512716
1009,bank,2337,1325,1012,56.69661959777493
1010,tw,9675,6440,3235,66.56330749354005
1011,lib,5952,3924,2028,65.9274193548387
1012,manage,1482,512,970,65.45209176788124
1013,unit,2515,2168,347,86.2027833001988
1014,visual,173,142,31,82.08092485549133
1015,73,9757,5221,4536,53.51030029722251
1016,fonts,307,56,251,81.75895765472313
1017,rams,951,898,53,94.42691903259727
1018,sito,195,132,63,67.6923076923077
1019,New,1990,1753,237,88.09045226130654
1020,&search,157,157,0,100.0
1021,ds,22668,15416,7252,68.00776424916181
1022,dst,1118,784,334,70.12522361359571
1023,os,38335,27288,11047,71.18299204382419
1024,ost,10268,6734,3534,65.58239189715621
1025,city,6003,5738,265,95.58554056305181
1026,smile,158,51,107,67.72151898734177
1027,http:,1159,2,1157,99.8274374460742
1028,5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc,365,0,365,100.0
1029,asia,1772,587,1185,66.87358916478556
1030,lk,5009,3231,1778,64.5038929926133
1031,cd,6790,2411,4379,64.4918998527246
1032,answer,3832,3801,31,99.1910229645094
1033,hl,6488,4981,1507,76.77250308261405
1034,blogspot,8102,7502,600,92.59442113058505
1035,face,9232,8778,454,95.08232235701907
1036,tc,26197,16970,9227,64.77840974157347
1037,ke,41314,34508,6806,83.52616546449146
1038,oba,1906,1117,789,58.60440713536202
1039,cbs,523,514,9,98.27915869980879
1040,ux,3101,1871,1230,60.33537568526282
1041,wam&amp,294,0,294,100.0
1042,&amp,11724,632,11092,94.60934834527465
1043,0&amp,1392,40,1352,97.1264367816092
1044,3owl,110,0,110,100.0
1045,txt,1067,843,224,79.00656044985942
1046,b1,6245,444,5801,92.89031224979983
1047,tabs,430,390,40,90.69767441860465
1048,securi,1940,351,1589,81.90721649484536
1049,0&amp;dest,309,0,309,100.0
1050,pdf,1860,1228,632,66.02150537634408
1051,locate,137,129,8,94.16058394160584
1052,Inc,564,514,50,91.13475177304964
1053,alert,264,91,173,65.53030303030303
1054,5885d80a13c0db1fb6947,481,0,481,100.0
1055,nm,8752,6893,1859,78.75914076782449
1056,v,160674,110612,50062,68.84250096468627
1057,Go,2496,1429,1067,57.25160256410256
1058,gh,17245,12472,4773,72.32241229341838
1059,liu,237,159,78,67.0886075949367
1060,apple,996,760,236,76.30522088353413
1061,embed,129,37,92,71.31782945736434
1062,csp,436,341,95,78.21100917431193
1063,gob,256,138,118,53.90625
1064,styles,150,75,75,50.0
1065,01,41330,32106,9224,77.68207113476893
1066,abn,150,23,127,84.66666666666667
1067,amro,125,62,63,50.4
1068,voda,386,5,381,98.70466321243524
1069,kst,717,584,133,81.45048814504881
1070,583,762,401,361,52.6246719160105
1071,stats,1188,1068,120,89.8989898989899
1072,e-n,1422,1227,195,86.28691983122363
1073,na,58797,46493,12304,79.07376226678232
1074,novo,117,30,87,74.35897435897436
1075,make,1342,1211,131,90.23845007451565
1076,menu,455,301,154,66.15384615384616
1077,Dk,321,52,269,83.80062305295951
1078,ww3,187,104,83,55.61497326203209
1079,servers,169,95,74,56.21301775147929
1080,date,6968,1566,5402,77.52583237657865
1081,classes,197,82,115,58.3756345177665
1082,sample,291,138,153,52.577319587628864
1083,pnc,145,29,116,80.0
1084,ph,69765,30764,39001,55.90338995198165
1085,videos,1497,1401,96,93.58717434869739
1086,general,578,487,91,84.2560553633218
1087,Action,133,102,31,76.69172932330827
1088,ita,7148,5468,1680,76.49692221600448
1089,mails,128,36,92,71.875
1090,?user,237,20,217,91.56118143459915
1091,ui,15597,12105,3492,77.61107905366417
1092,198,2558,1859,699,72.67396403440188
1093,245,1054,550,504,52.182163187855785
